"1548649669391155205"|"2022-07-17 07:43:48-05:00"|"evedian26"|" muertevial una mujer y un hombre son impactados por un automovil en eje 5 y av san pablo  azcapotzalcomx ambos lamentablemente sin signos vitales laboran servicios de emergencia en espera del arribo de  periciales  botvialcdmx "|"2022-07-17"|"07:59:02"|"1"|"0"|"0"|"0"|"0"|"0"|"0"|"azcapotzalco"
"1548649851809923080"|"2022-07-17 07:44:31-05:00"|"JTodxs"|" muertevial una mujer y un hombre son impactados por un automovil en eje 5 y av san pablo  azcapotzalcomx ambos lamentablemente sin signos vitales laboran servicios de emergencia en espera del arribo de  periciales  botvialcdmx "|"2022-07-17"|"07:59:02"|"1"|"0"|"0"|"0"|"0"|"0"|"0"|"azcapotzalco"
"1548653241046487041"|"2022-07-17 07:57:59-05:00"|"isidrocorro"|"un hombre murio atropellado anoche cuando saco a pasear a su perro  su can se quedo junto a el y no permitia que paramedicos se acercaran a revisar a su amo  ocurrio en la esquina de plutarco elias calles y manuel j  othon en iztacalco  qepd  "|"2022-07-17"|"07:59:02"|"1"|"0"|"1"|"0"|"0"|"0"|"0"|"iztacalco"
"1548260298880012289"|"2022-07-16 05:56:35-05:00"|"repartidorr"|" motociclistafallecidotristemente fallece un motociclista  el accidente ocurrio en rio de los remedios y escuadron 201  por si alguien lo reconoce info  bengalaas botvialcdmx "|"2022-07-17"|"08:30:03"|"0"|"0"|"1"|"0"|"1"|"0"|"1"|""
"1548647969112588289"|"2022-07-17 07:37:02-05:00"|"Foro_TV"|" reportevial   una motocicleta es arrollada por un auto en el eje 5 norte  a la altura de la avenida san pablo xalpa  alcaldia azcapotzalco  cdmx  dos motociclistas fallecieron en el accidente   porlasmañanas    siempreenvivo    siemprecontigo "|"2022-07-17"|"08:30:03"|"1"|"0"|"1"|"0"|"1"|"0"|"1"|"azcapotzalco"
"1548646994532601857"|"2022-07-17 07:33:10-05:00"|"telediario"|"  ultimahora   se registro un accidente sobre avenida  608  en la alcaldia  gustavo a  madero  en  cdmx  dos jovenes de entre 19 y 21 años perdieron la vida sigue informado en el  telediariomatutino con  deb estrella y  rodrigoricom2 "|"2022-07-17"|"08:30:03"|"0"|"0"|"1"|"0"|"0"|"0"|"1"|""
"1548643130790002688"|"2022-07-17 07:17:49-05:00"|"MrElDiablo8"|"esta madrugada se registro un fuerte accidente en la av  608 y 661  en  tualcaldiagam  dos personas murieron  qepd "|"2022-07-17"|"08:30:05"|"0"|"0"|"1"|"0"|"0"|"1"|"1"|"gustavo a madero"
"1548653632673009668"|"2022-07-17 07:59:33-05:00"|"JerrxG13"|"muere pareja de  motociclistas atropellados sobre el eje 5 norte  frente al deportivo reynosa  hombre y  mujer entre los 35 y 40 años    "|"2022-07-17"|"08:59:03"|"1"|"0"|"1"|"0"|"1"|"0"|"0"|""
"1548658562930466817"|"2022-07-17 08:19:08-05:00"|"Nueva_Nota_Roja"|"atropellados esta mañana una pareja de motociclistas de aprox 35 años pierden la vida al ser atropellados por un automovil el cual huyo del lugar  esto en eje 5 norte y avenida san pablo xalpa alcaldia de azcapotzalco nota roja17 07 2022 "|"2022-07-17"|"08:59:03"|"1"|"0"|"1"|"0"|"1"|"0"|"0"|"azcapotzalco"
"1548663272861204480"|"2022-07-17 08:37:51-05:00"|"ALTERNATIVAVIAL"|" accidente esta madrugada se registro un lamentable accidente sobre la av  608 casi con 661 cuando un vehiculo compacto perdio el control partiendose en dos causando la muerte de dos jovenes esto perimetro de  tualcaldiagam carga intensa  qepd "|"2022-07-17"|"08:59:03"|"0"|"0"|"1"|"0"|"0"|"0"|"1"|"gustavo a madero"
"1548663480127029250"|"2022-07-17 08:38:41-05:00"|"OVIALCDMX"|"08 36  precaucionvial   percance vehicular en av  insurgentes a la altura de trabajo   tlalpanal  servicios de emergencia se dirigen al lugar  "|"2022-07-17"|"08:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"tlalpan"
